,name,norm,1Ub_PS,1Ub_base,1Ub_h1,1Ub_hx,1Uc_PS,1Uc_base,1Uc_h1,1Uc_hx,1Ip_PS,1Ip_base,1Ip_h1,1Ip_hx,1Iz_PS,1Iz_base,1Iz_h1,1Iz_hx,2Ub_PS,2Ub_base,2Ub_h1,2Ub_hx,2Uc_PS,2Uc_base,2Uc_h1,2Uc_hx,2Ip_PS,2Ip_base,2Ip_h1,2Ip_hx,2Iz_PS,2Iz_base,2Iz_h1,2Iz_hx,3Ub_PS,3Ub_base,3Ub_h1,3Ub_hx,3Uc_PS,3Uc_base,3Uc_h1,3Uc_hx,3Ip_PS,3Ip_base,3Ip_h1,3Ip_hx,3Iz_PS,3Iz_base,3Iz_h1,3Iz_hx,4Ub_PS,4Ub_base,4Ub_h1,4Ub_hx,4Ip_PS,4Ip_base,4Ip_h1,4Ip_hx,4Iz_PS,4Iz_base,4Iz_h1,4Iz_hx,5Ip_PS,5Ip_base,5Ip_h1,5Ip_hx,5Iz_PS,5Iz_base,5Iz_h1,5Iz_hx,6Ip_PS,6Ip_base,6Ip_h1,6Ip_hx,6Iz_PS,6Iz_base,6Iz_h1,6Iz_hx,dId_PS,dId_base,dId_h1
5039,b783dd26b3272b192b4b8fbb2bac362c,хз,s,100,83.198901628783,1.0201365846674832,s,100,66.36694926243261,0.721022134659359,s,шум,0.007081042939842,0.0079572832409347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,b78cf9ede93f84cf34950105716083ea,raw,,,,,p,?1,0.2771223012676598,0.1691259482350002,p,?1,0.03719685027721,0.0222731409954265,,,,,,,,,p,?1,0.2778388756741468,0.1435411366911454,s,шум,0.0002199058811279,0.0002498524083281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,b7afc670c24377e29715ed9bca2a0db5,хз,s,шум,0.0328438729350449,0.038358382640695,s,шум,0.0332188374452181,0.0301697799516328,s,шум,0.0063669622411918,0.0082967152027313,,,,,s,шум,0.027098636872927,0.0296462389487028,s,шум,0.0250044188271854,0.0307279254694451,s,шум,0.0070601788950801,0.0076518412187317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,b7c0352c396598ee90eacf16a9cf1b9c,ДА,s,100,83.8711750788346,2.2198748178889844,s,100,83.87899885413118,2.2287654849393226,s,5,4.37302282970065,2.7907751956847893,,,,,s,100,84.28568413141765,3.2521172001575223,s,100,84.20104805733867,3.247169461139331,s,5,0.1381982984471488,0.0313474298945664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,b7cc18d56e700109f60d5d90b7b181da,хз,s,шум,0.0133519329595441,0.0162409750202571,s,шум,0.0133440107487929,0.0166375761197569,s,шум,0.0073085116573379,0.0076404093775263,,,,,s,шум,0.0123598300011237,0.0224027134130806,s,шум,0.0204150294790526,0.0290261887330483,s,шум,0.0061791951107082,0.0097561825342582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,b7ecbee05f6dc54a5368dfc0fb5609b9,ДА,s,100,83.59536731970614,1.757393881948365,s,100,83.60814757260573,1.7490159764074216,s,5,1.3036553946535,0.2351224396790422,,,,,s,100,84.36028511855702,4.12614679558614,s,100,84.3668041375993,4.1253299386501645,s,5,1.5319858341335926,0.1131514153021827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5045,b7f04c09a74d52ce1a2e19232d94b130,хз,s,100,141.415832098921,0.0335546602855729,s,100,141.42482477992354,0.0401184050236058,s,5,7.078798484690674,0.0078774664512598,,,,,s,шум,0.0,0.0,s,шум,0.0,0.0,s,шум,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5046,b7fae807eb3c665f0947889b66b5da93,НЕТ,p,?1,3.909418117698715,0.1206358822277781,s,100,86.19051012191085,1.1067352445736929,p,?1,0.0329045825331323,0.0109875549961454,,,,,s,100,87.55851945969141,0.7763022389911705,s,шум,1.0182267628698594,1.2700041726944316,s,5,0.0431917140097259,0.0156122031751178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5047,b804d2ffb28a10a57ae9db2f523456ac,ДА,s,100,96.0312852273386,15.4285133484732,s,100,96.32580036487812,15.733044783873195,s,5,1.4640964340153222,0.2975640303231235,,,,,s,100,85.45363504956066,3.556054803686034,s,100,85.34987455940995,3.5523434940028698,s,5,4.9459060400049335,2.202242182226932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5048,b8124d1e9aafcf46ccdeea5fab20a275,хз,s,шум,0.0,0.0,s,шум,0.0,0.0,s,шум,0.0,0.0,s,шум,0.0,0.0,s,100,141.4396439969075,0.0208691913331654,s,100,141.44747578879085,0.0209971831653515,s,5,7.071049233157731,0.0090410566144745,s,шум,7.101929542051147,0.0066693712942905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5049,b817732b9f7a19a3e4178a9d98078f93,хз,,,,,,,,,s,шум,0.0065867023648889,0.0077484716531444,,,,,,,,,s,шум,0.0336462753763945,0.1080047392516258,s,шум,0.006736697800218,0.0075166402509747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.0,0.0006376436076225
5050,b81e514d042b871e62589eec5e9c8196,ДА,s,100,83.96998077646515,0.5364377660881262,s,100,143.16821398177552,0.8545084982209806,s,5,0.0428141784538562,0.0085367547072111,,,,,s,100,84.6410276680099,6.644155717343855,s,100,146.89852742957234,10.683164965107949,s,5,6.00742630305164,2.045214613780085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5051,b81ff2492177ded9cd017a83d8009f02,хз,s,100,85.42872877475452,1.15238513537447,,,,,s,5,27.550687861122807,7.712125673822989,,,,,s,100,85.36125507087533,1.1500111366173966,,,,,s,шум,0.0063610595675781,0.0075361847626726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5052,b821a9b24ffefd816b6db1ed50e793f0,ДА,s,100,154.077084038566,1.0946166614439248,,,,,s,5,23.63192300883024,6.8045006790578295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5053,b83bf21359c20c4f8c8a7a7813dacf64,хз,s,100,82.68372891330107,0.221156277279609,s,шум,0.0181372582881354,0.0395870507222474,s,5,2.8345195474055607,0.0108328070581314,,,,,s,шум,0.0171196548675191,0.0210572651895545,s,100,82.69227697649836,0.220527456686402,s,шум,0.0079837818337828,0.0081711479639746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5054,b84010cb7338331063f9d2bb29557a49,хз,s,100,42.79708953662554,1.1134057080249833,,,,,s,шум,0.0064751941398727,0.0080105641833671,,,,,s,шум,0.0126757531575288,0.0295316456772073,,,,,s,шум,0.0066556639758275,0.0073951187114295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5055,b8408cf0efcc2983f5467b6f3de8f669,хз,s,100,141.42820810643127,0.0421938340661403,s,100,141.4210815850452,0.0238185101219877,s,5,7.069468202976185,0.0090642861911594,s,шум,7.091336117789825,0.0061417837206704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5056,b8491b1434931a9850be8a2e6270df79,ДА,s,100,141.99344383730335,3.0600802621392567,,,,,s,5,28.10992381708806,9.62049428681318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5057,b853a9b33e0ab652a3f05555582a5288,raw,s,400,317.6739505511307,62.15484253570745,,,,,,,,,,,,,s,400,317.70397161377025,62.21120122088004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5058,b8558fb7f2b1bb4037bdaf49abb9cd97,ДА,s,100,86.52274032767164,7.184749305822828,s,100,147.24497756355655,16.008622555728135,s,5,0.0552246300533874,0.0206553315806524,,,,,s,100,86.50534792774819,2.8395433787863635,s,100,149.5565751664846,5.434699294924779,s,5,0.964794237574564,0.1321514109988327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5059,b85765b60f8a0f70c3c1a352b5d6f30a,raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060,b85955a43b5de4fe794e2f27d189207d,ДА,s,100,83.70143028016317,0.6536086571340507,s,100,83.72009932660555,0.6450514128981821,s,5,0.8861103547940924,0.3191288087118932,,,,,s,100,84.51224295707365,0.7239253043956653,s,100,84.38334269159694,0.7195251309412466,s,5,1.0844162535406652,0.319628568662456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5061,b85f67c3ea8fea7013930bb7fa31bddc,raw,s,шум,0.0147976610214003,0.0149393105781909,s,шум,0.0133710009646585,0.0153497711172699,,,,,,,,,p,?1,0.5458505800769047,0.1897544735801108,p,?1,0.545438080720021,0.1866150723081531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5062,b8646c628e28f3543d97b4304d0dc262,хз,s,шум,0.0115594001310738,0.0161974570338217,,,,,s,5,0.7161023831188204,0.1986789179110374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5063,b8724f9b9451f813b1904ab83d0f4094,ДА,s,100,84.97329118578301,14.663028856831232,s,100,96.04420622153674,18.17294974419876,s,5,1.963285433543025,0.4101539010260022,,,,,s,100,83.90010143435126,11.87802795328755,s,100,91.18621588328844,12.104420700492344,s,5,2.2077028235466734,0.465046970384002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5064,b87e4338dde254e74c624abc6fb8f29b,хз,s,100,83.22226828599855,1.2336913074575169,,,,,s,5,0.3890083029629024,0.0243961293348328,,,,,s,шум,0.0198151362559984,0.0271159313928002,,,,,s,шум,0.0063385954111781,0.0084456788055809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5065,b883b8d89df8e7a4978d476828c6ca66,ДА,s,100,85.51084740250673,0.7239372566679857,,,,,s,5,27.511145709251046,11.28464855148663,,,,,s,100,85.53915807950244,0.7245139712500253,,,,,s,5,0.3054149805566123,0.0138984737576766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5066,b887f03e4eb51c9cb0a8111515608158,хз,s,100,142.74686776448291,55.22375740727304,s,100,142.7360517321262,55.22165033139681,s,шум,0.0076958578318929,0.0082307700748794,,,,,s,100,154.164726244634,57.08696469492618,s,100,141.41440466085686,58.864889653125125,s,шум,0.0102630710162804,0.0076685614492926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5067,b89214d1ffb3b3e7d9694fdb1daa65bf,raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5068,b8a888380f5ff4b0038c1f5b88f4d98d,хз,s,шум,0.01756125096266,0.0193801229144706,s,шум,0.0124688178477229,0.0156554724363172,s,шум,0.0068877838797885,0.0075301494245647,,,,,s,шум,0.0141584512989297,0.0223671001589845,s,шум,0.0228597567227987,0.0272091330257362,s,шум,0.0069950773335754,0.0082554122921301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5069,b8b573cfdd6b40c38bb3f71d8aa468c6,хз,s,100,89.05907865765666,2.95021803916994,s,400,346.8698303074223,34.09330194991113,s,5,0.1285319272714512,0.0351618749597273,,,,,s,шум,0.0680206071435957,0.0919483917719347,s,шум,0.1790763452368775,0.2875496426718965,s,шум,0.0069432658205205,0.00737505647675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5070,b8ca024355fe229cefffc2dd10f60f41,ДА,s,100,86.35290494472898,0.7916470697383235,s,100,147.42192621859616,0.771262062011458,s,5,0.2150282268382763,0.0914121710843865,,,,,s,100,85.4660742004599,0.4571476730670348,s,100,147.94491420719416,0.8406096851360826,s,5,0.2153792615295837,0.0929707425118089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5071,b8d0f4cf5a0870f6a2d06c4b7a33f30f,хз,s,шум,0.0111901234824832,0.0127329509110801,,,,,s,шум,0.0065977429617267,0.007392971153316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5072,b8d240df06b85b1e1675ce3cb8fb19ed,НЕТ,s,100,86.50591750590596,6.768101400688298,s,100,147.35058224346454,13.491362225939117,p,?1,0.0290527890552426,0.0071945489362307,,,,,s,100,86.2450209595828,9.589569101279164,s,100,149.3516159917803,16.786244717840027,s,5,1.9149858006317984,0.4408233447983499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5073,b8d4149acecce91df3a6e8694582168a,хз,s,100,85.8934808023018,6.2574368128648725,,,,,s,5,8.692677019516367,3.864345326851797,,,,,s,100,81.73404571418922,37.70850699996666,,,,,s,шум,0.006993901220423,0.0076545286190021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5074,b8e2d0baf9d3773f53edd2784baab6a7,хз,s,100,91.03472355385554,39.67017812677707,s,100,100.37261018525795,31.26236332670148,s,шум,0.0071725696386114,0.0074700684106286,,,,,s,100,86.21505504035845,1.40485169000952,s,100,94.4532623101138,3.331022578019135,s,шум,0.0065202442627639,0.0077779472146967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5075,b8ec386e519d87d5f87bdff5b1b39100,хз,s,100,80.6234438135384,0.0217650304102661,s,100,80.62500329711602,0.0280823870004789,s,шум,0.0069528904564254,0.0080154682711978,,,,,s,100,80.64774618318472,0.0246000351516871,s,шум,0.0178729514749941,0.0496753367786145,s,шум,0.0066764383479875,0.0090998897281427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5076,b8f2d1eb17fe04c71c4146342f40d3c9,хз,s,100,141.4325334024555,0.0273747902343535,s,100,141.4380067709864,0.0280330710600367,s,5,7.067926210027155,0.0089537428234132,s,шум,7.089854500052372,0.0056433213189765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5077,b8fb8d8f8fbf72e7c9c27454b8975a1d,ДА,s,100,81.57667028429458,9.972358509697454,,,,,s,5,1.5149879123283945,0.1858534546004507,,,,,s,100,83.37608799971206,10.459207547897831,,,,,s,5,0.0847834649079737,0.0123294549857956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5078,b8fc963f73f976ba4b04916ffa6915cc,НЕТ,p,?1,0.0222089022043894,0.0142978124960791,,,,,s,5,41.521282177856286,11.956404541505702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5079,b901c8abf7bb5cba351be101ec67ca68,хз,s,шум,0.0197374591637414,0.0759572145999451,,,,,s,шум,0.0068900328385446,0.0072584594539144,,,,,s,шум,0.0200953906747027,0.088995514593349,,,,,s,шум,0.0076394779452253,0.008764417939765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5080,b90dd665b64414737fd6d75bd7df2b6b,хз,s,шум,0.0,0.0,s,шум,0.0,0.0,s,шум,0.0,0.0,s,шум,0.0,0.0,s,100,141.43837928785933,0.035287182757493,s,100,141.43832440330834,0.0246493512142581,s,5,7.071374579855799,0.0104642054375455,s,шум,7.088143964589814,0.0061627772958383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5081,b92190d1a8a9cc8dc1c4021d0785e23e,НЕТ,,,,,p,?1,1.1583211249511542,0.6593858791698529,s,шум,0.0079895014129191,0.0078420975817787,s,шум,0.0023933409648078,0.0020605310239312,,,,,,,,,s,шум,0.0064096960963161,0.0077568222893159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.0,0.0032952310103772
5082,b92b327089382ae37e75f62a08a17dff,хз,s,100,83.72783910745537,47.758826200892486,s,100,85.28167586032478,2.594455881999403,s,шум,0.006694993893038,0.0078656586539768,s,шум,0.0101729669333122,0.0029440273390468,,,,,,,,,s,5,0.0439842878570789,0.0149415178071522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.0,0.0019129307486362
5083,b92db7e72419bceab79b9a0d4c72b96e,НЕТ,s,шум,0.0192946685220048,0.0151296055152196,s,шум,0.0192565877186955,0.0151236459644622,s,шум,0.008039857372682,0.0078569445071688,,,,,,,,,p,?1,0.031705641392734,0.0146676581884481,s,шум,0.0095505636444437,0.0080090630153209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5084,b93e22cadada4097d9db578983648cb8,хз,s,шум,0.0160742381214309,0.0160053366140651,,,,,s,шум,0.0063500075792583,0.0085340049018023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5085,b9501c9e6f4747d03acca170888431db,хз,s,100,147.95816454630406,1.5353390319755282,,,,,s,шум,0.006477500575181,0.0077675109584098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5086,b952e71ee592fc37287cb3954e2b81e8,хз,s,100,141.4719409493497,0.0311502465307765,s,100,141.45428215823182,0.0331629158463695,s,5,7.079383086229482,0.0081136836390487,s,шум,7.069665776674344,0.0027203363354235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5087,b95b8be25fc0b7f3fea48f5359c02bd8,ДА,s,100,86.17954196062009,0.9950344632949956,s,100,147.52117798511298,0.7968765867265175,s,5,0.184336444007456,0.0896177146707359,,,,,s,100,85.98908859255523,0.3900886763938592,s,100,148.77708486924163,0.6875005139067202,s,5,0.7009287127499618,0.082630509814304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5088,b96c513d12a6fcbf429abd75f22e42f7,хз,s,100,84.87594154787301,1.0047799789708989,s,100,100.63753672748878,5.171574112414223,s,шум,0.0067367767414127,0.0081167018577028,,,,,s,100,86.26358045267027,1.43203686767791,s,100,94.44641648729224,3.3363917577340634,s,шум,0.0083430637949161,0.0078959318007401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5089,b96cbc21b642d36ad14b559917f11d60,хз,s,100,82.68316597426649,0.2291282499586091,s,шум,0.0182951939767685,0.0483391581668044,s,5,2.8349112714494544,0.0102706508597009,,,,,s,шум,0.0216439235556431,0.0218308362499692,s,100,82.69096245753397,0.2315963245785964,s,шум,0.0068267171249858,0.0077484717221356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5090,b972cca7261a79a2c168ddf5825d58ff,raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5091,b97f3afc7d08db6bab828a771a5e9a3d,хз,s,400,305.4583767751652,91.36706717576646,s,шум,0.1067704663919838,0.1322293850198338,s,шум,0.0087870644658149,0.0084571641034781,,,,,s,шум,0.076662892313458,0.1051588628977748,s,шум,0.0358768618654719,0.0301988965831876,s,шум,0.0081909879612236,0.0084235195484013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5092,b986996982ab1f54581f45bd4bbd241f,хз,s,100,83.21347497356997,1.0780985125140334,s,100,83.59013765998192,0.9801090181868324,s,шум,0.0066941219956272,0.0075935474708426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5093,b990742121e083a3e7856cb881b6bffb,raw,s,400,318.9102372881974,4.310074729796281,s,400,321.0702188600925,4.138081868119838,,,,,,,,,s,400,323.43122433901846,4.44399680767642,s,400,323.75019598507885,4.429236306443778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5094,b9989e5b8612303df5dca3038742579d,ДА,s,100,84.38770493700521,9.975840883347912,s,100,95.5176455447406,13.11920798506176,s,5,5.480087428267718,1.8708669590411275,,,,,s,100,85.93950971495362,14.080811307404478,s,100,96.05312086725648,20.564475417900294,s,5,1.073603048571521,0.5534441280672815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5095,b9a6e58cf9758c809150d2e4b64ff3d7,хз,s,шум,0.0118704906731676,0.0156170590329846,,,,,s,шум,0.0070981380875134,0.0077395561688002,,,,,s,шум,0.0126417968012024,0.0225716207018734,,,,,s,шум,0.0072284691565713,0.0078351316838895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5096,b9aa508d5337ce3d2a5fecece6fb0131,ДА,s,100,88.81047783779596,1.5348129032154874,s,400,345.3958181321896,34.67060566909259,s,5,0.1504274526434439,0.0432277121046345,,,,,s,100,89.1179230728727,1.82920048173887,s,400,342.7228317684239,41.83797390933733,s,5,0.0967074996775662,0.0429661644660047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5097,b9ac21dc711c0534eaea8f89e88305a9,ДА,s,100,85.16089674714624,0.9501285784843156,,,,,s,5,0.2512946639044499,0.0150947146248881,,,,,s,100,86.96059352570072,0.829776068287806,,,,,s,5,0.1478318766449869,0.0108350572325913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5098,b9ba0a62e0161a9fa70dba27ac089ad4,ДА,s,100,80.51092833653453,34.99105466805804,,,,,s,5,1.569862948281796,0.6164985214099888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5099,b9c066c83229d9c4b471540b57b0085a,raw,s,шум,0.0126005611436659,0.0165021166824907,s,шум,0.0131292694881169,0.0148544857294075,,,,,,,,,s,шум,0.0127134855692017,0.018568021702479,s,шум,0.0128711792300099,0.0173404638680612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100,b9c625d71e25d6703d02f31aae4bb3c5,хз,s,100,84.10794394800034,34.793860900953554,,,,,s,шум,0.0071907541683941,0.0083788702868426,,,,,s,100,93.32879980398472,37.19146503743273,,,,,s,шум,0.0068946508038664,0.0087340505730014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5101,b9d278b45fc1f34784fff53a9e001185,ДА,s,100,84.53322396448695,1.8333733447167528,s,100,84.55363565178357,1.8304055191997848,s,5,8.74242470543285,4.363681497782184,,,,,s,100,82.76312243350252,1.0851371197368012,s,100,82.75717314877572,1.0861108354828397,s,5,0.4094438312218203,0.0962892611305416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5102,b9dbd697100a5a59694521df2029b655,НЕТ,s,100,84.61717359024202,0.8346860597036081,s,100,144.35327002174637,1.447890256589833,p,?1,0.0409097969735972,0.0081273882738097,,,,,s,100,84.00118071753435,0.6561807430750316,s,100,145.65226117423975,0.9118113631718804,s,5,0.7437818887267421,0.0181768364356336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5103,b9df8d436875a0163a5499a71b8d089a,хз,s,100,81.5969585677313,25.767551679652616,s,100,81.60925385686821,0.0387835874884372,s,шум,0.0064740695428996,0.0075919107067733,,,,,s,100,81.60990196866013,0.0455378683527951,s,100,81.60827672896279,0.0352881044865584,s,шум,0.0076506723152904,0.0079375514949555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5104,b9e2a1ffa442f7ecb3612b46ddc035b5,хз,s,100,85.88684097317142,4.99260761095743,s,100,87.70278598602802,24.353869405921625,s,шум,0.0069366685653043,0.0080138250852441,,,,,s,100,85.79041260332549,5.003503030405119,s,100,85.26911359443925,4.494226662221895,s,5,0.5603373971989126,0.0791226261798551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5105,b9fcb71e8a8df37bb2e9905b8266d7d6,ДА,s,100,84.89501380026036,0.8755971570282579,,,,,s,5,0.2432790955378029,0.0133037936241298,,,,,s,100,86.9157271457373,0.8451065401001879,,,,,s,5,0.1359949342503719,0.0117510034900641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5106,b9fec0a2092729a3c242d3ea525259ae,НЕТ,s,шум,0.0115932538367987,0.0127399578106817,s,шум,0.0108511199466963,0.0125286624331541,s,?2,4.074165555992189,3.0002207979411057,,,,,s,шум,0.0,0.0,s,шум,0.0,0.0,s,шум,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5107,b9ff501affd2200405a46deb822b6912,хз,,,,,s,400,309.4292555275532,108.37376320184195,s,шум,0.0065726778846863,0.0075711646885422,,,,,,,,,s,400,309.1326034612686,108.0159461178294,s,шум,0.0065383878011439,0.007680338227003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5108,ba0437a01499d36745e8c0d8df3c2740,НЕТ,p,?1,11.320944870829164,4.631029114253307,,,,,s,5,1.4210176192249468,0.5897022021573504,,,,,s,100,82.17994396491072,33.88479786615091,,,,,s,шум,0.007265632240545,0.0085144802390529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5109,ba0aff8984f55c265f6112c79213fa13,хз,s,400,312.6952501150532,16.336524424255753,s,400,313.5690663695032,15.298083012477338,s,5,5.2420572211902,0.5758099516401852,,,,,,,,,s,400,328.99832750066406,9.672069245142538,s,шум,0.00688570608116,0.0078395421987272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
